Transaction ID,Transaction Type,Date & time,Asset Acquired,"Quantity Acquired (Bought, Received, etc)",Cost Basis (incl. fees and/or spread) (USD),Data Source,"Asset Disposed (Sold, Sent, etc)",Quantity Disposed,Proceeds (excl. fees and/or spread) (USD)
f6f31e1f-fd80-5c9f-b1cf-17a46164cedd,Spend,2023-01-04T19:47:41Z,,,,,USDC,22.29,22.29
1218174c-fc5a-56a4-8e43-2ca2e9f38dec,Rewards,2023-01-05T00:44:33Z,ETH2,0.0000745,0.13708,Coinbase,,,
a11af871-fba7-546e-a810-af9079d66010,Reward,2023-01-05T06:31:25Z,GRT,16.2469536961819659,1,Coinbase,,,
5f0c2a5c-1d58-5f03-a02d-dca6799b84f5,Reward,2023-01-05T06:32:10Z,GRT,16.2469536961819659,1,Coinbase,,,
5a197b4b-301e-5ad9-bf6f-6091f9d471de,Reward,2023-01-05T06:33:05Z,GRT,16.2337662337662338,1,Coinbase,,,
643ce17d-9f8c-5667-8e3c-85fb90c254bb,Reward,2023-01-05T06:34:07Z,GRT,16.2469536961819659,1,Coinbase,,,
362e5990-849c-5caf-8ac1-44761173242d,Converted from,2023-01-05T06:35:45Z,,,,,GRT,64.87804878,3.993243902409
a5818611-9c47-52dc-af72-f77026618d4c,Converted to,2023-01-05T06:35:45Z,ALGO,20.571633,3.993243902409,Coinbase,,,
3830c529-e01d-514d-a437-196f1035ce3d,Card rebate reward,2023-01-05T13:49:35Z,XLM,12.1949051,0.89159999912375,Coinbase,,,
ceb08fc4-cb98-5df5-b738-83dac2adc5bc,Card rebate reward,2023-01-05T15:08:35Z,XLM,27.0512943,1.9824000001869,Coinbase,,,
e75af0c0-657a-5738-8b3e-ad7208da8596,Buy,2023-01-05T15:08:50Z,USDC,0.47,0.47,Coinbase,,,
e2ed54c8-1c61-5284-943a-c02c5c5dcd67,Spend,2023-01-05T19:50:50Z,,,,,USDC,24.56,24.56
475053cf-6664-5a8b-b798-ff2a7d7e1ac1,Reward,2023-01-05T21:06:09Z,AMP,316.9572107765451664,1,Coinbase,,,
66cc693b-37f4-51dd-895d-33aaafddd149,Reward,2023-01-05T21:07:10Z,AMP,316.9572107765451664,1,Coinbase,,,
e493644e-ae15-5e59-967e-17de8015cfae,Reward,2023-01-05T21:08:22Z,AMP,316.9572107765451664,1,Coinbase,,,
9419643f-d393-5f05-be03-99900307eb13,Reward,2023-01-05T21:09:04Z,AMP,316.9572107765451664,1,Coinbase,,,
0ddba3d0-a6ee-5cf8-b0d0-0e8aacb750a5,Reward,2023-01-05T21:09:49Z,NEAR,0.6462035541195477,1,Coinbase,,,
77e51abb-11a7-5eb3-b75e-41fdd136ca49,Reward,2023-01-05T21:10:30Z,NEAR,0.6462035541195477,1,Coinbase,,,
93a35d3c-cd13-57c4-a7da-b6ef121f9ec6,Reward,2023-01-05T21:11:13Z,NEAR,0.6466214031684449,1,Coinbase,,,
41226eee-a69f-5b61-b104-aa953ef4676c,Converted from,2023-01-05T21:14:14Z,,,,,NEAR,1.9367333763718528,2.99806326662362794072666236281472
af2bcd27-63e4-5d99-85a9-f9da0f5f02b1,Converted to,2023-01-05T21:14:14Z,MATIC,3.67912263,2.99806326662362794072666236281472,Coinbase,,,
712a8ac4-3db8-578a-a8c9-aa7d6af25295,Converted from,2023-01-05T21:14:51Z,,,,,AMP,1262.65822785,3.98368670886675
1d8cabc4-17cd-5615-a4e4-12f847c8e603,Converted to,2023-01-05T21:14:51Z,MATIC,4.88343922,3.98368670886675,Coinbase,,,
bd68cbef-eedd-5711-ad68-c02ba152122f,Converted from,2023-01-05T21:15:28Z,,,,,XLM,49.5014166,3.6175882758363
626112a1-b288-5344-bd6e-4c862db2b193,Converted to,2023-01-05T21:15:28Z,MATIC,4.44283007,3.6175882758363,Coinbase,,,
3b1c85a4-cff7-5126-b54c-07eab044932a,Converted from,2023-01-05T21:17:55Z,,,,,MATIC,0.37816715,0.29996218338
d737cef5-7e49-5845-9e76-6c0a54c62926,Converted to,2023-01-05T21:17:55Z,ALGO,1.589273,0.29996218338,Coinbase,,,
86d8a2dd-41e7-56cd-99ad-0395c1bf4139,Send,2023-01-05T21:23:10Z,,,,,MATIC,12.62604484,10.289885998020719794986394
f7b0f776-add8-56a5-9fbc-1f27101c107f,Card rebate reward,2023-01-06T14:20:47Z,XLM,13.4632515,0.9823999987035,Coinbase,,,
93722021-4eae-5c71-b900-9732e77d8d1e,Spend,2023-01-06T19:26:00Z,,,,,USDC,29.65,29.65
1c7edb57-19ea-5c47-9992-a31d38c4c584,Card rebate reward,2023-01-07T16:24:16Z,XLM,15.6843038,1.1860000004446,Coinbase,,,
01103b67-3b76-5b6f-947d-6cd40523fcf8,Rewards,2023-01-08T00:11:25Z,ETH2,0.00008553,0.1573752,Coinbase,,,
216e585d-e843-5b62-b78d-1cf49b9992ed,Card rebate reward,2023-01-08T02:24:58Z,XLM,28.6331232,2.1548000029776,Coinbase,,,
2c2069ea-f60f-5fa3-a80c-668a5834b6b2,Spend,2023-01-08T02:25:13Z,,,,,USDC,53.87,53.87
d9dadf20-793b-54f3-8c4d-a9064c027a11,Spend,2023-01-10T02:09:09Z,,,,,USDC,55,55
c1d9252c-4b26-55af-a4a9-55a1904426ea,Spend,2023-01-10T16:01:50Z,,,,,USDC,5,5
7b2f34bb-5c3c-5bd2-8e10-e63dc926f009,Card rebate reward,2023-01-10T16:01:50Z,XLM,30.4408211,2.39999999675565,Coinbase,,,
b49c8454-f0fa-5436-a341-459f7b1096d1,Rewards,2023-01-10T18:50:03Z,ETH2,0.00012377,0.2277368,Coinbase,,,
6c25a263-3d17-5c6d-9c0e-f7895a6fc895,Buy,2023-01-10T19:26:10Z,ETH,2.21824617,3000,Coinbase,,,
7bd8609c-72df-57d1-8d2f-145b6928166f,Buy,2023-01-10T19:27:18Z,ATOM,87.96568,1000,Coinbase,,,
57525837-9a26-5cb1-82d3-6f29d804537e,Buy,2023-01-10T19:27:50Z,XTZ,1188.469146,1000,Coinbase,,,
7e8d8614-353b-5f79-b4fd-c16b589ae3fc,Buy,2023-01-10T19:33:34Z,SOL,60.550458716,1000,Coinbase,,,
9557d3f4-906f-55c5-bb4b-dc85ea297fee,Convert,2023-01-10T19:36:53Z,,,,,ETH,2.21824617,2999.999999999999999931751599
4eaede21-eafa-5da1-ac6c-bf99ce751378,Convert,2023-01-10T19:36:56Z,ETH2,2.21824617,2999.999999999999999931751599,Coinbase,,,
73f71da6-3772-5bea-8249-1c9c16e8c5d0,Buy,2023-01-10T19:37:44Z,ADA,3059.332509,1000,Coinbase,,,
e95aec69-4429-5c8f-9651-a95eca3f38a9,Buy,2023-01-10T19:39:34Z,BTC,0.17035389,3000,Coinbase,,,
4b62ccc0-3d4f-5103-8624-1255b914775c,Converted from,2023-01-10T19:41:00Z,,,,,XLM,88.2214996,6.9858635565758
afae5e05-acc0-5023-a718-2c82465b968a,Converted to,2023-01-10T19:41:00Z,ALGO,33.503492,6.9858635565758,Coinbase,,,
22bee41b-9424-538c-981f-31463d304a54,Spend,2023-01-11T10:31:57Z,,,,,USDC,84.99,84.99
87eab828-373c-5bcc-82ca-9c0fa997a03a,Spend,2023-01-12T00:59:43Z,,,,,USDC,102.81,102.81
77cb7dbb-3460-5de6-b556-79e30fba9b76,Card rebate reward,2023-01-12T13:18:18Z,XLM,42.7010325,3.399600001455,Coinbase,,,
6f7d8fa2-22e4-540d-af77-abbc631bee4d,Spend,2023-01-12T20:11:21Z,,,,,USDC,15.91,15.91
8659f29b-2a95-5569-b376-347f26a5b027,Rewards,2023-01-12T20:35:11Z,ALGO,0.075667,0.0160262706,Coinbase,,,
0ca267de-9892-5af9-b2d6-c2aac1a04614,Buy,2023-01-13T00:15:26Z,USDC,1500,1500,Coinbase,,,
b7b7da37-fc5f-5e4f-8eb5-e6940ed6478a,Buy,2023-01-13T03:48:29Z,USDC,1341.38,1341.38,Coinbase,,,
18616b8d-6bc9-50ee-ba87-44fe34f96216,Card rebate reward,2023-01-13T13:19:49Z,XLM,50.2887791,4.08799999742855,Coinbase,,,
4fbdec1f-5958-5495-8b68-5168fb39dca5,Buy,2023-01-13T13:19:49Z,USDC,0.61,0,Not available,,,
b877ca4f-faa0-5d1c-aa6f-1aa03c975f31,Card rebate reward,2023-01-13T14:05:34Z,XLM,7.8374867,0.63640000129665,Coinbase,,,
33a1c763-86ec-501b-ba7a-efbb488bcf68,Rewards,2023-01-13T17:39:45Z,ETH2,0.00012821,0.2359064,Coinbase,,,
4e984acf-a2d8-5c71-af93-7b3e4bee463c,Spend,2023-01-14T01:06:19Z,,,,,USDC,78.79,78.79
a7c8001b-baaa-5fb6-b6fe-d2a68af74713,Card rebate reward,2023-01-14T11:25:37Z,XLM,36.3464422,3.151600003162,Coinbase,,,
7ac15313-bbf6-5a4a-a186-c8f72b69f199,Spend,2023-01-14T15:35:42Z,,,,,USDC,33.25,33.25
651d93d5-0e2d-5008-b08c-2f9823fc4cab,Card rebate reward,2023-01-15T06:49:26Z,XLM,15.2819988,1.3299999965634,Coinbase,,,
40f93c77-8f23-5f72-9a03-4ee40daf135e,Rewards,2023-01-15T07:49:33Z,SOL,0.011359124,0.25546669876,Coinbase,,,
50b57121-a6f1-5d4d-b79c-8e75c1308001,Card rebate reward,2023-01-16T03:17:53Z,XLM,19.1386914,1.7012000011632,Coinbase,,,
a76b1064-edf0-5bcf-a08a-5aaf9d93f457,Spend,2023-01-16T03:18:07Z,,,,,USDC,42.53,42.53
f4270588-7e23-5715-a745-a5d126b4f01e,Spend,2023-01-16T08:33:14Z,,,,,USDC,15,15
9673f28c-1e40-568e-8b2a-27548b7ff1b1,Spend,2023-01-16T08:34:12Z,,,,,USDC,50,50
8ffdf5ac-d34d-599a-a1e2-0aa35ad3691b,Spend,2023-01-16T22:16:12Z,,,,,USDC,125,125
8224cd7d-8e86-5efb-9edb-b31c17d9ff4b,Card rebate reward,2023-01-16T22:18:04Z,XLM,17.2135337,1.5156688558187,Coinbase,,,
03f051a3-ad10-5e11-ba13-652b4ab54293,Buy,2023-01-16T22:18:04Z,USDC,87.11,0,Not available,,,
c89a348c-57af-5118-8a5e-d1ba46373209,Rewards,2023-01-16T22:58:10Z,ETH2,0.00059538,1.0954992,Coinbase,,,
d1b6bab7-1479-5029-b096-858b70fdc6de,Card rebate reward,2023-01-17T07:41:57Z,XLM,6.9329297,0.60000000149195,Coinbase,,,
4971d6ac-6f04-53de-9cca-2c55c80ea469,Card rebate reward,2023-01-17T07:46:33Z,XLM,23.108564,1.999999997072,Coinbase,,,
f5ed581b-47f1-5529-b715-46642fa66c3a,Converted from,2023-01-18T06:42:36Z,,,,,XLM,218.8395253,19.25032826277715
fbd828ba-26d4-5a5f-b57c-9a5e757e4a7e,Converted to,2023-01-18T06:42:36Z,ALGO,81.201916,19.25032826277715,Coinbase,,,
61c9a518-41a1-5b05-aedf-2e808e424c4a,Rewards,2023-01-18T10:58:20Z,SOL,0.007711449,0.17211954168,Coinbase,,,
04955fdd-de1a-5ce2-b1e9-f98cf1e3ece7,Rewards,2023-01-19T22:30:54Z,ETH2,0.00094336,1.7357824,Coinbase,,,
d53cb984-7133-583b-bfcc-d85903c956ab,Spend,2023-01-20T03:10:19Z,,,,,USDC,156.04,156.04
0944f10b-5e30-5337-80fd-88d863ffbcd7,Reward,2023-01-20T03:24:01Z,KAVA,0.979624,0.9995593484,Coinbase,,,
21010bc4-f408-5c53-bd96-6416d4ebdbee,Reward,2023-01-20T03:24:46Z,KAVA,0.980296,1.0000979792,Coinbase,,,
63470b23-ef1d-5e40-8645-59801f070576,Reward,2023-01-20T03:25:24Z,KAVA,0.97972,1.000000204,Coinbase,,,
6e7b8689-cbf1-56dd-bbaf-e060a652e52e,Rewards,2023-01-20T14:00:05Z,SOL,0.002777542,0.05905054292,Coinbase,,,
faccb5a9-556b-5121-b046-07d7cebca413,Rewards,2023-01-20T17:50:22Z,ATOM,0.139842,1.77249735,Coinbase,,,
182e8966-6bfc-5d25-ba25-5da752d43573,Spend,2023-01-20T20:51:54Z,,,,,USDC,87.55,87.55
93a71d36-9fd9-5b1f-9bc1-72a2b9c06c63,Send,2023-01-20T21:47:02Z,,,,,USDC,352.834509,352.834509
b0338757-0400-5253-b260-8621e17af750,Spend,2023-01-20T22:06:31Z,,,,,USDC,53.41,53.41
5d3a57a6-f991-5986-a970-a9c9f3d39f6b,Card rebate reward,2023-01-21T01:46:38Z,XLM,16.2113035,1.4448000018305,Coinbase,,,
ad5eb8f6-bd3c-5b2b-b946-620df3113daa,Spend,2023-01-21T01:46:51Z,,,,,USDC,36.12,36.12
956ee7fa-2b51-584c-bfc9-d6771870c0a8,Card rebate reward,2023-01-22T06:10:52Z,XLM,44.27594,4.03479999829,Coinbase,,,
e4df06f1-4fc5-5e7a-82f6-135001bae090,Buy,2023-01-22T06:10:54Z,USDC,55.17,0,Not available,,,
415e830b-e092-5730-8347-c614ec25a0b3,Card rebate reward,2023-01-22T07:05:34Z,XLM,23.4610675,2.13628269281375,Coinbase,,,
46b976e0-f6e4-587d-bc04-602155e4d9df,Rewards,2023-01-22T23:48:19Z,ETH2,0.00090109,1.6580056,Coinbase,,,
378d551d-5620-5ab3-ae26-7bda60836581,Sell,2023-01-23T19:14:31Z,,,,,USDC,1000,1000
d0bef0b9-8338-539c-a0a8-2a81b1eb6f6a,Buy,2023-01-23T19:46:20Z,LTC,5.57174887,498.987999200816,Coinbase,,,
4300ec49-0f78-5d7f-9d98-16fde2f6b943,Buy,2023-01-23T19:46:29Z,AAVE,5.764,493.98310016,Coinbase,,,
1bc31e5c-40c1-5ad9-a098-df55803e879e,Card rebate reward,2023-01-24T06:43:18Z,XLM,36.8112347,3.5020000019498,Coinbase,,,
c9283cf2-2e1d-54b9-a4df-d59cf82bbbf2,Buy,2023-01-26T00:15:43Z,USDC,10,10,Coinbase,,,
3a02e9c7-d0a9-5af7-b960-20dd0f81dbf8,Rewards,2023-01-26T00:37:02Z,SOL,0.002787821,0.068761604965,Coinbase,,,
06c61915-4891-56ff-b3c2-2f0391420292,Spend,2023-01-26T09:46:18Z,,,,,USDC,111.05,111.05
442d3401-a819-512b-94ab-ce7a8ec1e80b,Spend,2023-01-26T19:56:22Z,,,,,USDC,20.7,20.7
aa400d8d-d2b6-5e7e-a2a3-31574e1f456c,Spend,2023-01-27T05:57:10Z,,,,,USDC,185.71,185.71
cf0bdaba-d474-504f-afbd-609dc1b6ead5,Buy,2023-01-27T06:05:34Z,USDC,2000,2000,Coinbase,,,
cb6f62af-1341-5c97-b3ad-793d87dc177d,Sell,2023-01-27T06:06:37Z,,,,,USDC,800,800
a37724e2-5031-50ff-af8b-c0557a9d28e2,Card rebate reward,2023-01-27T07:52:34Z,XLM,9.0500705,0.8280000001155,Coinbase,,,
dd07adc2-172d-5c4b-a38c-ac3bc619c570,Card rebate reward,2023-01-27T11:46:35Z,XLM,48.6043483,4.4419999954853,Coinbase,,,
a436c97e-8c0e-569a-b407-d1c7d96b30a7,Rewards,2023-01-27T16:57:13Z,SOL,0.002742264,0.06623938692,Coinbase,,,
864c87bb-8e7d-5a6c-aefc-d0b424283791,Spend,2023-01-27T22:18:40Z,,,,,USDC,17.4,17.4
2e7049b3-7934-5872-90b0-7d9d3e255a1b,Spend,2023-01-28T22:13:48Z,,,,,USDC,32,32
9b6ffe1b-ccc5-5603-a9fd-a5629d81e758,Rewards,2023-01-28T22:37:57Z,ADA,0.901592,0.3430106764,Coinbase,,,
d07e7be3-c503-5e65-ae95-fbac2b945c3c,Rewards,2023-01-29T00:12:44Z,ETH2,0.00090988,1.6741792,Coinbase,,,
5a70616e-35b8-5759-9330-f78c15261fbe,Spend,2023-01-29T02:03:03Z,,,,,USDC,15,15
46a1b51a-974b-56b3-b40c-8da7e13a2694,Card rebate reward,2023-01-29T06:15:42Z,XLM,87.5474138,8.12440000064,Coinbase,,,
9773d853-3359-53d9-a27e-5e7c7164cea0,Card rebate reward,2023-01-29T10:19:44Z,XLM,13.6825227,1.279999998585,Coinbase,,,
08d67fef-26a1-5962-a512-286ef5463c04,Card rebate reward,2023-01-29T10:34:10Z,XLM,6.4229513,0.5999999956895,Coinbase,,,
17cba3aa-6c74-5cb4-90cd-3b77daa1e5c7,Spend,2023-01-29T18:48:24Z,,,,,USDC,100,100
d7aaeaa3-aa44-5e41-8fd4-0df4a8043836,Spend,2023-01-29T22:10:44Z,,,,,USDC,125,125
c8187dc8-30df-5218-9946-af552e881bbd,Card rebate reward,2023-01-29T22:46:13Z,XLM,12.3164387,1.16119999885535,Coinbase,,,
81d8a646-a62d-5413-89c2-6909041691ca,Buy,2023-01-29T22:46:13Z,USDC,95.97,0,Not available,,,
ee6b28bb-eb6b-5f5a-9075-b93e88939555,Card rebate reward,2023-01-30T10:48:25Z,XLM,43.6481089,3.9999999958138,Coinbase,,,
1a63a881-7afd-56c9-bb5b-683aebea7233,Spend,2023-01-30T19:01:04Z,,,,,USDC,56.35,56.35
505668d6-ecd0-5f12-9c1b-89940e5cb6aa,Rewards,2023-01-30T21:59:17Z,SOL,0.001793469,0.042693529545,Coinbase,,,
854a0091-c747-55e7-a2e5-f82cc4792690,Spend,2023-01-31T02:03:32Z,,,,,USDC,55,55
55a63b0d-abcc-58af-b6fb-f82386293705,Spend,2023-01-31T02:09:29Z,,,,,USDC,16,16
cf383e84-4138-5683-b553-898b16faaaa7,Spend,2023-01-31T09:36:51Z,,,,,USDC,58.06,58.06
658a9cc4-31ff-5785-ad7a-631237cae705,Spend,2023-01-31T11:27:36Z,,,,,USDC,5,5
207e87bd-db6c-5817-b018-d002812b3e0c,Card rebate reward,2023-01-31T11:27:36Z,XLM,26.6865333,2.3999999992689,Coinbase,,,
797f1d1a-b373-59dc-aa24-708179e64f0e,Card rebate reward,2023-01-31T11:53:17Z,XLM,7.1090179,0.63999999997435,Coinbase,,,
85d96d7b-a638-5b93-be83-f8a854183525,Card rebate reward,2023-02-01T06:59:45Z,XLM,25.1686096,2.2540000013376,Coinbase,,,
17e87844-d90e-558e-af70-e99b9ebd6169,Rewards,2023-02-01T17:05:03Z,ETH2,0.00091714,1.6875376,Coinbase,,,
173b5750-c71a-5a9a-abe8-850f32cf9072,Spend,2023-02-01T19:37:41Z,,,,,USDC,9.42,9.42
b07fc414-92e8-508a-a1c8-2f9a5420fa52,Spend,2023-02-01T20:09:51Z,,,,,USDC,27.06,27.06
71f57137-e0e3-552d-a8cb-943582f02a2b,Rewards,2023-02-01T23:49:18Z,ADA,0.868101,0.3444624768,Coinbase,,,
a213dde5-92a2-50fe-aa00-8cce16ac1d88,Rewards,2023-02-02T06:39:32Z,ETH2,0.00090426,1.6638384,Coinbase,,,
40b62517-2359-573e-a871-6a862938eeba,Card rebate reward,2023-02-02T11:16:32Z,XLM,11.6275822,1.0823999994158,Coinbase,,,
dad37d56-eec6-59df-bdd3-e57efaa2047c,Card rebate reward,2023-02-02T11:27:22Z,XLM,4.039711,0.376800003814,Coinbase,,,
badf2c9e-2a11-55b5-a256-28da306801cf,Card rebate reward,2023-02-02T12:57:14Z,XLM,24.8167383,2.3224000035906,Coinbase,,,
7b6655dc-7c4c-5567-9b67-23f12f100043,Spend,2023-02-03T05:37:40Z,,,,,USDC,86.32,86.32
8e782a07-528b-5f29-a6b5-fa61f570f1ee,Spend,2023-02-03T08:26:13Z,,,,,USDC,279.11,279.11
c4c37855-58ef-535d-9e6d-efe0bd495040,Spend,2023-02-03T17:40:39Z,,,,,USDC,2.14,2.14
0b0e6d2a-e089-5cb3-94c3-cc1a539adf87,Rewards,2023-02-05T03:46:21Z,SOL,0.001120497,0.02718325722,Coinbase,,,
db891cbb-29e9-509e-885c-92f9d2f95799,Card rebate reward,2023-02-05T06:20:26Z,XLM,38.0860121,3.53839999715655,Coinbase,,,
535a2ed3-cc1a-541a-bcf6-44d952b1c7de,Rewards,2023-02-05T11:18:21Z,USDC,2.029431,2.029431,Coinbase,,,
0b7dbb20-f198-52af-bd11-d02a27ec527b,Rewards,2023-02-05T11:37:52Z,XTZ,0.40754,0.49088193,Coinbase,,,
d8776fbb-d13d-5722-8dc3-99fa1be357d7,Card rebate reward,2023-02-06T09:12:48Z,XLM,123.2661488,11.1643999960392,Coinbase,,,
3bcb2286-b4d2-5a69-8671-bc7528f1a23e,Rewards,2023-02-06T09:14:34Z,ATOM,0.14296,2.051476,Coinbase,,,
b8914a8f-359e-5831-9f4b-055925694686,Spend,2023-02-06T23:56:10Z,,,,,USDC,2,2
132806b4-a941-5b5e-97a1-c34b7658f104,Rewards,2023-02-07T02:02:12Z,ETH2,0.00083936,1.5444224,Coinbase,,,
22e4af37-ba28-5137-8231-2e8b415592bb,Rewards,2023-02-07T08:01:42Z,ETH2,0.00086091,1.5840744,Coinbase,,,
3a042780-c814-5a48-93fe-dcdf5a5802fb,Card rebate reward,2023-02-08T07:09:25Z,XLM,0.8708715,0.079999997733,Coinbase,,,
08ea9289-04f2-5e58-97b9-3ad54b5b1ba2,Rewards,2023-02-08T10:21:09Z,ADA,0.883577,0.35055917475,Coinbase,,,
e5b2834b-4e62-5ed9-9bda-ee5127cef5fe,Rewards,2023-02-08T14:03:35Z,XTZ,0.400841,0.491431066,Coinbase,,,
05d6637d-b4b8-5637-9b43-2a494d9e5f4e,Spend,2023-02-08T20:16:00Z,,,,,USDC,8.55,8.55
bb98c0ba-343d-52b1-afd9-f4f4751efdc6,Buy,2023-02-09T00:15:34Z,USDC,1500,1500,Coinbase,,,
86644eae-4b8d-5dbe-86a7-c2c5daa380cc,Sell,2023-02-09T06:09:14Z,,,,,USDC,500,500
e5d61561-8066-5125-929a-6f614eec1abf,Buy,2023-02-09T19:19:26Z,ETH,0.30862664,498.9879959743616,Coinbase,,,
96bf9c8a-f406-5ff9-af01-fd7a4075af97,Spend,2023-02-09T19:39:10Z,,,,,USDC,16.2,16.2
b8e0ca47-04c8-5e94-b5ca-51869c4767f1,Rewards,2023-02-09T21:02:21Z,ETH2,0.00092267,1.6977128,Coinbase,,,
8c11b0c5-c6a0-5ef3-82c8-e2e9f97548d7,Convert,2023-02-09T21:05:19Z,,,,,ETH,0.30862664,498.9879959743616
8e191e1b-9a0b-5065-aff7-c4f30059720d,Convert,2023-02-09T21:05:22Z,ETH2,0.30862664,498.9879959743616,Coinbase,,,
f08becf2-af7c-577a-bb31-49f8f83f8654,Spend,2023-02-10T06:21:50Z,,,,,USDC,170.67,170.67
e10e6646-c96d-5451-9fd8-cffd0332ee07,Card rebate reward,2023-02-10T06:42:59Z,XLM,7.4996962,0.6480000006167,Coinbase,,,
bfad4ca7-c52c-5f38-9df5-1f4e2f439739,Card rebate reward,2023-02-10T07:23:52Z,XLM,3.9444774,0.3419999962509,Coinbase,,,
9c10af13-0c26-550a-9545-b3acd27c254f,Rewards,2023-02-10T16:34:08Z,XTZ,0.419664,0.456804264,Coinbase,,,
f8e8ada0-4a01-5dd1-b8f0-032585eb0c02,Spend,2023-02-11T10:51:31Z,,,,,USDC,84.99,84.99
9e4cbaf3-4e0b-50dd-9c4d-13cc9a9f1859,Buy,2023-02-12T06:09:17Z,USDC,6.71,0,Not available,,,
628379ff-7d41-5c2f-9dca-857b028be1a4,Card rebate reward,2023-02-12T06:09:18Z,XLM,76.5680729,6.55840000021305,Coinbase,,,
c46fb160-cd16-5862-b991-52ec2ea997c3,Card rebate reward,2023-02-12T06:09:48Z,XLM,39.6848188,3.399600002502,Coinbase,,,
94d7a3ec-62ad-59eb-b99e-e69980fa6297,Rewards,2023-02-12T17:40:29Z,ADA,0.884288,0.3295299232,Coinbase,,,
52da9826-dda3-527e-9a5f-2196fc06f401,Spend,2023-02-12T23:52:34Z,,,,,USDC,272.66,272.66
be587896-84ba-5f2f-bc12-4f381fd6b6d6,Spend,2023-02-13T00:01:19Z,,,,,USDC,25,25
775d17cc-4216-5b14-a76b-06883795f98e,Rewards,2023-02-13T04:48:00Z,ETH2,0.00090504,1.6652736,Coinbase,,,
57c1beae-7ae4-57a6-b033-f44429093ea1,Rewards,2023-02-13T13:41:31Z,XTZ,0.403169,0.4162719925,Coinbase,,,
814c2971-769f-5230-a46e-90a6f9d500ee,Spend,2023-02-13T14:36:46Z,,,,,USDC,33.25,33.25
30a537ef-3818-594e-8d68-facd9a529755,Send,2023-02-13T21:37:19Z,,,,,USDC,501.926643,501.926643
b5225f9f-7fa9-5a61-b8ba-ce54ae8ee87f,Spend,2023-02-13T21:57:20Z,,,,,USDC,140.16,140.16
aca00f03-6bfe-54c4-b9c1-4aff381d7126,Spend,2023-02-13T22:35:48Z,,,,,USDC,286.14,286.14
0a89ea75-6a2c-594c-aead-36864bb73d04,Card rebate reward,2023-02-14T06:42:11Z,XLM,11.8733823,1.0000000040706,Coinbase,,,
f914db06-4817-5142-9d49-9df1373059aa,Card rebate reward,2023-02-14T06:51:51Z,XLM,129.532768,10.906400000064,Coinbase,,,
874f8f7c-85ba-5007-b532-5a1363d22719,Card rebate reward,2023-02-14T06:56:36Z,XLM,15.7969439,1.32999999624465,Coinbase,,,
cf82f502-9372-531e-af33-c4440f08058f,Card rebate reward,2023-02-14T07:59:29Z,XLM,66.5175685,5.60640000223825,Coinbase,,,
16ec67e1-55ad-5a6f-8b10-9ab9c66b5c0d,Rewards,2023-02-15T09:12:51Z,SOL,0.004322577,0.093475727625,Coinbase,,,
185e98f9-6193-58f1-9849-069eb4b05560,Rewards,2023-02-15T20:29:53Z,ETH2,0.00103839,1.9106376,Coinbase,,,
5f1fc33e-08dc-5ca6-a32a-bedf990ec367,Rewards,2023-02-16T16:14:00Z,ADA,0.840114,0.3413803239,Coinbase,,,
9c842435-9e90-577c-b1e9-6382a9e1b19b,Rewards,2023-02-17T06:29:50Z,SOL,0.004300861,0.097349988735,Coinbase,,,
cc9f1654-6c6c-5540-89b8-03eb9d311505,Card rebate reward,2023-02-17T09:38:11Z,XLM,130.2412381,11.445600004228,Coinbase,,,
3dc505ab-942b-52ea-80a1-80281e333fbd,Rewards,2023-02-18T00:38:32Z,ATOM,0.076738,1.091789895,Coinbase,,,
dc76bea9-d044-5d3f-b826-b6b6ef73d448,Rewards,2023-02-18T01:20:39Z,ATOM,0.090929,1.288191143,Coinbase,,,
b31352dc-e520-54e8-ba84-d322352ddc5b,Rewards,2023-02-18T01:30:49Z,ATOM,0.027372,0.388791888,Coinbase,,,
8897ad33-50ef-599b-a2e2-edbf0df8cda0,Rewards,2023-02-19T00:25:45Z,ETH2,0.00095252,1.7526368,Coinbase,,,
17191e17-4021-56db-a1fb-98e38b543083,Rewards,2023-02-20T06:20:55Z,SOL,0.004283759,0.113498194705,Coinbase,,,
5d77e5b6-32dd-5d24-8b35-3b1b8caa92c7,Sell,2023-02-21T05:53:32Z,,,,,USDC,300,300
e66f7692-d699-5ba8-a43f-a7167c061256,Buy,2023-02-21T06:04:02Z,ACH,4170,179.04755688,Coinbase,,,
8acd67ef-2f90-59db-8060-0cacfb1b38b8,Buy,2023-02-21T06:04:02Z,ACH,417.8,17.9391053392,Coinbase,,,
285b694a-047c-5f19-b79d-913931e9491b,Buy,2023-02-21T06:04:02Z,ACH,2385,102.40489764,Coinbase,,,
4d9b6f6c-13b1-56c8-b259-1ca210bf9008,Rewards,2023-02-21T07:33:33Z,ADA,0.892432,0.3605871496,Coinbase,,,
1628c0ea-7106-5e1e-a1c3-179688a7ff58,Rewards,2023-02-21T20:22:36Z,ETH2,0.0010449,1.922616,Coinbase,,,
4aa9f988-1d7d-5360-9219-c81c3860006a,Buy,2023-02-23T00:16:12Z,USDC,1500,1500,Coinbase,,,
8a47ddc6-5c71-5a1c-bc82-6e658e55d0e7,Sell,2023-02-23T06:03:29Z,,,,,USDC,300,300
